344.924,2362.37,140.473,115,
453.094,1636.42,115,115.795,
498.378,2714.41,115,127.43,
641.436,1027.42,136.569,146.555,
726.058,3528.56,115,185.932,
743.088,1553.44,115,190.307,
691.6,1389.63,115,177.078,
708.391,1363.13,115,181.392,
394.8,2060.37,117.405,115,
458.67,2110.79,115,117.228,
373.068,2228.29,127.456,115,
715.009,813.801,156.983,133.802,
559.504,970.941,152.272,122.025,
524.622,1004.33,148.611,117.813,
731.607,1506.21,115,187.357,
751.9,1557.83,115,192.571,
748.616,1534.32,115,191.728,
520.318,1978.77,115,133.068,
742.481,1511.46,115,190.151,
370.326,3385.01,128.724,115,
744.294,1416.38,115,190.617,
734.246,1416.53,115,188.035,
730.19,1490.92,115,186.993,
726.211,809.182,155.742,135.195,
455.087,1626.29,115,116.307,
391.374,2635.63,118.989,115,
621.616,973.976,146.321,135.719,
312.842,1714.48,155.311,115,
563.492,968.874,152.301,122.662,
615.383,964.694,148.36,133.29,
515.407,2645.75,115,131.806,
578.475,2227.96,115,148.011,
464.606,2196.66,115,118.753,
679.046,1395.77,115,173.852,
474.235,2618.3,115,121.227,
333.903,2145.6,145.57,115,
493.475,2422.14,115,126.171,
705.887,2691.84,115,180.749,
378.855,2483.34,124.779,115,
732.401,1503.91,115,187.561,
632.39,994.704,142.191,140.544,
494.896,1847.28,115,126.536,
737.472,1813.92,115,188.864,
746.604,1519.24,115,191.211,
359.661,2414.79,133.657,115,
711.021,1692.72,115,182.068,
526.987,1016.48,145.997,119.538,
418.982,2816.58,115,115,
397.534,2070.33,116.141,115,
2083.34,1454.16,115,300,
720.624,1614.31,115,184.535,
702.578,1461.71,115,179.899,
375.712,3613.87,126.233,115,
604.209,948.875,152.004,129.091,
731.572,1536.19,115,187.348,
375.543,2031.05,126.311,115,
475.115,2322.44,115,121.453,
731.7,2807.89,115,187.381,
743.174,1408.28,115,190.329,
376.125,2245.94,126.042,115,
517.144,2712.25,115,132.252,
645.473,1020.51,137.341,146.613,
313.737,1648.99,154.897,115,
725.318,2334.6,115,185.741,
360.027,3464.77,133.487,115,
727.765,1671.33,115,186.37,
718.974,2975.83,115,184.111,
404.836,2600.03,115,115,
748.055,1435.88,115,191.584,
610.024,973.665,147.377,133.187,
418.622,2921.17,115,115,
743.824,1421.75,115,190.497,
730.918,2919.17,115,187.18,
741.008,1757.65,115,189.773,
534.167,849.093,178.437,104.444,
337.975,2296.01,143.687,115,
365.809,2511.8,130.813,115,
395.734,2674.32,116.973,115,
764.754,1555.75,115,195.874,
742.406,1508.97,115,190.132,
662.326,784.479,169.327,120.544,
445.271,2793.57,115,115,
356.991,1955.02,134.892,115,
739.306,2528.89,115,189.336,
674.583,1031.07,133.977,154.542,
742.867,1394.1,115,190.251,
375.702,2069.35,126.238,115,
531.379,2028.05,115,135.91,
754.823,953.706,136.8,161.431,
734.496,2546.32,115,188.1,
643.206,1979.54,115,164.643,
666.813,1141.26,119.04,166.985,
470.098,1720.28,115,120.164,
382.556,2494.8,123.068,115,
725.843,3350.22,115,185.876,
728.893,3839.78,115,186.66,
669.338,789.627,167.438,122.429,
440.579,2279.8,115,115,
496.049,1012.46,148.965,112.227,
336.373,1854.34,144.427,115,
510.837,1024.23,145.484,116.654,
736.013,816.902,153.357,138.056,
852.895,1534.83,115,218.522,
687.167,792.684,164.063,125.979,
738.479,2688.95,115,189.123,
524.365,990.982,151.325,116.446,
765.555,1541.44,115,196.08,
516.098,2705.05,115,131.984,
326.385,1692.47,149.047,115,
684.096,1296.18,115,175.15,
739.701,1903.65,115,189.437,
571.739,2183.33,115,146.28,
548.965,985.326,150.455,121.247,
718.368,1642.26,115,183.956,
752.746,1910.49,115,192.789,
748.597,1580.38,115,191.723,
732.617,1500.97,115,187.617,
325.12,2166,149.632,115,
450.444,1656.94,115,115.114,
524.019,994.944,150.552,116.759,
364.559,2001.11,131.391,115,
368.281,2524.23,129.67,115,
429.089,3045.29,115,115,
547.486,973.956,152.753,119.755,
722.247,2477.88,115,184.952,
740.949,1431.03,115,189.758,
729.721,1682.22,115,186.873,
723.896,2405.87,115,185.376,
694.841,1540.16,115,177.91,
744.493,1557.18,115,190.668,
347.842,1892.98,139.123,115,
447.667,2995.73,115,115,
523.385,2780.51,115,133.856,
528.51,994.944,150.204,117.746,
381.171,2591.67,123.708,115,
385.524,2621.68,121.695,115,
521.695,1992.06,115,133.422,
494.153,2369.88,115,126.345,
440.832,1489.26,115,115,
415.021,2958.77,115,115,
506.919,943.468,162.643,108.148,
738.425,1587.68,115,189.109,
700.158,1375.46,115,179.277,
693.934,1290.1,115,177.677,
567.885,961.722,153.214,122.837,
723.628,3904.22,115,185.307,
496.206,1044.69,142.036,115.239,
361.429,2486.04,132.839,115,
625.445,773.425,177.295,112.766,
585.858,1446.55,115,149.908,
521.474,2023.66,115,133.365,
494.73,1571.26,115,126.493,
692.458,1294.39,115,177.298,
355.096,2393.64,135.768,115,
423.062,2696.86,115,115,
732.469,2072.18,115,187.579,
478.324,2743.36,115,122.278,
719.131,1835.15,115,184.152,
362.754,3681.85,132.226,115,
741.342,1841.54,115,189.859,
421.032,2827.59,115,115,
328.919,2184.45,147.875,115,
635.983,1054.35,132.789,148.606,
709.193,1744.94,115,181.598,
721.79,2979.46,115,184.835,
563.095,785.244,186.01,103.202,
654.934,1694.14,115,167.657,
749.393,1897.41,115,191.927,
578.295,2385.19,115,147.965,
765.169,1560.94,115,195.981,
752.016,873.548,145.169,149.178,
546.167,985.453,150.659,120.651,
696.46,1493.51,115,178.327,
703.236,1823.57,115,180.068,
318.815,1783.75,152.548,115,
433.248,2933.89,115,115,
440.785,1578.25,115,115,
489.816,2690.14,115,125.23,
701.245,1861.88,115,179.556,
317.301,1687.8,153.248,115,
385.366,3541.1,121.768,115,
734.431,2768.5,115,188.083,
689.772,1305.5,115,176.608,
750.747,1543.24,115,192.275,
741.964,1460.06,115,190.018,
311.289,1730.33,156.029,115,
727.19,3889.25,115,186.222,
452.751,2510.26,115,115.707,
704.097,1258.07,115,180.289,
476.858,1104.33,129.76,116.064,
770.035,914.82,138.973,158.83,
724.255,1832.27,115,185.468,
522.45,2610.29,115,133.616,
720.27,1911.81,115,184.444,
439.566,3017.24,115,115,
433.384,2726.51,115,115,
605.614,941.618,153.068,128.552,
521.772,2005.22,115,133.441,
740.96,1636.67,115,189.761,
489.816,2702.42,115,125.23,
586.782,2320.9,115,150.145,
485.797,1049.48,141.563,113.275,
638.2,996.716,141.435,142.067,
738.279,3796.07,115,189.072,
729.905,1560.28,115,186.92,
723.292,2439.21,115,185.221,
725.155,1256.97,115,185.699,
558.666,975.033,151.582,122.276,
321.611,1813.07,151.255,115,
743.063,1397.26,115,190.301,
438.601,1551.72,115,115,
730.255,4031.47,115,187.01,
514.221,1974.16,115,131.501,
711.761,1667.72,115,182.258,
563.492,970.608,151.982,122.846,
457.471,2098.28,115,116.92,
577.543,2287.86,115,147.771,
509.003,880.066,175.588,102.6,
752.362,1915.4,115,192.69,
718.461,1893.86,115,183.98,
679.891,1314.63,115,174.069,
643.729,803.9,169.618,119.644,
679.158,1259.1,115,173.881,
731.123,1510.23,115,187.233,
738.46,1811.99,115,189.118,
485.091,2397.31,115,124.016,
751.398,1543.36,115,192.443,
741.342,1799.23,115,189.859,
724.655,3873.99,115,185.571,
499.397,947.616,162.516,106.961,
742.609,1718.22,115,190.184,
735.319,2322.12,115,188.311,
746.646,1580.05,115,191.222,
748.579,1993.25,115,191.718,
478.439,2939.34,115,122.307,
742.022,1556.25,115,190.033,
725.277,1019.26,132.198,164.406,
718.447,1387.98,115,183.976,
708.997,1782.96,115,181.548,
741.41,1407.58,115,189.876,
727.976,3938.63,115,186.424,
731.429,2744.84,115,187.312,
681.319,1272.44,115,174.436,
467.896,3085.22,115,119.598,
690.796,1183.51,115,176.871,
247.806,2921.96,185.39,115,
358.552,2473.62,134.17,115,
443.995,2260.07,115,115,
770.035,929.197,137.633,160.977,
349.098,2111.09,138.542,115,
732.072,2072.18,115,187.477,
730.409,2879.05,115,187.049,
256.472,2864.51,181.382,115,
646.734,788.561,171.375,118.306,
520.962,1021.85,145.315,118.71,
538.014,995.818,149.297,119.922,
523.688,1011.57,147.215,118.316,
696.17,1478.12,115,178.252,
612.555,969.299,147.868,133.223,
368.281,2511.8,129.67,115,
690.502,1302.04,115,176.796,
470.618,2207.5,115,120.298,
739.344,1419.49,115,189.345,
738.798,1690.32,115,189.205,
273.706,2844.55,173.411,115,
279.978,1082.64,184.972,107.741,
408.645,2108.84,115,115,
481.843,2349.59,115,123.182,
501.209,2546.92,115,128.158,
723.026,1172.15,115,185.152,
749.433,1592.3,115,191.938,
393.508,2566.8,118.003,115,
422.438,2092.23,115,115,
2149.42,1491.84,115,300,
727.271,3913.29,115,186.243,
329.925,2157.47,147.409,115,
562.705,2176.06,115,143.959,
505.605,2688.3,115,129.287,
743.686,1650.66,115,190.461,
735.775,1725.49,115,188.428,
522.45,2623.6,115,133.616,
511.254,2627.27,115,130.739,
453.2,2081.46,115,115.822,
295.66,1932.29,163.257,115,
433.881,2210.48,115,115,
451.68,2080.65,115,115.432,
706.341,800.486,159.943,130.43,
578.986,2418.16,115,148.142,
654.25,1030.23,135.351,149.812,
383.899,2518.72,122.447,115,
718.94,2647.85,115,184.103,
705.409,1523.54,115,180.626,
749.559,2153.49,115,191.97,
731.611,3216.03,115,187.358,
744.597,2446.87,115,190.695,
690.538,1294.1,115,176.805,
331.001,2202.74,146.912,115,
732.579,1602.25,115,187.607,
391.759,2069.22,118.812,115,
683.79,1297.87,115,175.071,
510.21,2615.39,115,130.471,
675.987,1384.85,115,173.066,
333.417,2228.04,145.795,115,
717.09,816.902,156.298,134.606,
504.03,1009.95,148.937,113.775,
730.03,1504.21,115,186.952,
737.26,1901.86,115,188.81,
527.946,986.57,151.924,116.794,
522.359,2615.48,115,133.592,
439.861,1601.98,115,115,
680.89,1314.43,115,174.326,
725.314,1152.59,116.995,183.266,
356.487,1964.8,135.125,115,
651.721,776.279,172.304,117.671,
652.711,1081.45,127.975,155.903,
313.737,1662.32,154.897,115,
483.855,1815.02,115,123.699,
731.689,1511.98,115,187.378,
347.842,1904.71,139.123,115,
714.551,3605.1,115,182.975,
495.594,965.075,159.155,107.766,
468.768,2921.48,115,119.822,
479.568,2620.09,115,122.597,
435.07,2834.76,115,115,
351.566,1937.91,137.401,115,
517.087,2742.41,115,132.238,
434.526,2455.91,115,115,
675.115,1163.93,115.832,172.044,
421.712,2828.1,115,115,
521.181,2010.51,115,133.29,
333.896,1843.66,145.573,115,
720.463,1659.37,115,184.494,
740.117,2703.93,115,189.544,
478.171,1065.45,138.408,112.928,
285.948,1645.94,167.749,115,
453.737,2069.77,115,115.96,
577.597,2196.42,115,147.785,
734.412,1559.14,115,188.078,
476.064,2324.91,115,121.697,
305.114,1695.37,158.885,115,
746.259,2106.54,115,191.122,
698.523,1543.34,115,178.857,
354.158,1889.54,136.202,115,
735.814,2351.08,115,188.438,
499.895,2372.79,115,127.82,
740.126,1718.81,115,189.546,
440.832,1502.2,115,115,
476.057,2329.55,115,121.695,
740.738,3733.77,115,189.704,
646.735,1041.98,134.073,149.566,
385.912,2628.21,121.516,115,
363.518,2498.43,131.873,115,
721.555,2527.89,115,184.774,
741.269,1407.58,115,189.84,
490.927,2342.12,115,125.516,
754.938,1433.68,115,193.352,
350.288,2383.56,137.992,115,
676.506,1016.8,135.786,153.117,
353.51,2380.19,136.502,115,
341.344,1895.07,142.129,115,
718.713,2693.28,115,184.044,
724.528,3904.22,115,185.538,
396.559,2322.26,116.592,115,
741.876,1518.16,115,189.996,
521.691,1027.65,144.087,119.441,
728.059,2281.37,115,186.446,
529.536,2602.33,115,135.436,
403.335,2092.64,115,115,
728.654,3704.67,115,186.599,
715.277,2611.93,115,183.161,
711.077,1666.58,115,182.082,
396.337,3417.45,116.694,115,
489.55,2493.55,115,125.162,
524.227,1933.55,115,134.072,
446.569,2806.61,115,115,
494.153,2359.06,115,126.345,
442.998,2795.12,115,115,
1521.86,1814.61,115,300,
741.086,1983.24,115,189.793,
463.042,1706.33,115,118.351,
604.297,956.026,150.808,129.929,
467.857,2867.34,115,119.588,
743.03,2010.55,115,190.293,
734.496,2886.22,115,188.1,
354.158,1876.2,136.202,115,
759.955,937.589,137.885,160.138,
738.104,2958.09,115,189.027,
738.889,2563.32,115,189.228,
416.403,2398.06,115,115,
737.41,2185.28,115,188.848,
587.19,1866.17,115,150.25,
738.336,1852.86,115,189.086,
331.388,2011.19,146.733,115,
729.905,1575.23,115,186.92,
352.423,1951.84,137.005,115,
507.185,1937.23,115,129.693,
738.045,3867.87,115,189.012,
741.893,1424.63,115,190,
498.967,1025.07,146.072,114.05,
724.092,1047.62,129.039,168.129,
563.63,943.252,157.005,119.972,
553.635,1882.6,115,141.628,
749.265,1607.15,115,191.894,
737.276,2584.21,115,188.814,
441.961,2958.51,115,115,
739.364,1597.76,115,189.35,
317.499,1762.22,153.157,115,
379.985,2035.36,124.257,115,
651.593,1233.99,115,166.798,
742.317,1187.77,115,190.109,
440.022,1520.6,115,115,
746.567,1568.26,115,191.201,
675.987,1073.4,128.153,160.391,
491.39,2359.06,115,125.635,
759.21,1437.01,115,194.45,
567.798,772.165,187.571,102.644,
453.195,1668.88,115,115.821,
728.133,932.706,141.698,152.844,
742.552,1542.24,115,190.17,
705.322,810.123,158.945,131.546,
715.277,2569.36,115,183.161,
749.911,1550.97,115,192.06,
749.265,1592.04,115,191.894,
477.832,2372.35,115,122.151,
723.26,3859.17,115,185.213,
520.205,2051.19,115,133.039,
701.761,1243.24,115,179.689,
587.853,961.152,151.474,127.021,
720.331,1611.09,115,184.46,
407.366,2360.99,115,115,
531.524,1926.79,115,135.947,
660.051,1938.7,115,168.972,
746.212,1440.85,115,191.11,
300.818,1619.25,160.872,115,
513.36,2685.49,115,131.28,
490.473,2389.85,115,125.399,
709.545,804.911,158.896,131.603,
720.497,1593.66,115,184.503,
735.936,1597.22,115,188.47,
683.057,1329.94,115,174.883,
579.775,2451.62,115,148.345,
335.446,2241.03,144.856,115,
361.738,3411.28,132.696,115,
341.22,2086.07,142.186,115,
588.467,2352.33,115,150.578,
329.429,1704.99,147.639,115,
728.369,1349.99,115,186.525,
744.255,1619.48,115,190.607,
758.381,1503.44,115,194.237,
722.3,3494.01,115,184.966,
524.576,1936.75,115,134.162,
430.431,3029.16,115,115,
625.359,984.146,144.397,137.739,
720.78,1343.2,115,184.575,
520.608,998.696,150.053,116.374,
738.19,1779.59,115,189.049,
736.854,2539.71,115,188.705,
747.009,1605.16,115,191.315,
447.511,2993.32,115,115,
710.819,1635.16,115,182.016,
519.323,1002.73,149.327,116.483,
643.328,1011.54,138.826,145.023,
595.927,957.877,151.285,128.368,
757.934,1487.73,115,194.122,
453.313,2519.98,115,115.851,
738.868,2533.97,115,189.223,
682.055,1331.42,115,174.625,
544.241,1001.58,147.704,121.882,
741.524,1511.95,115,189.906,
315.781,1749.23,153.951,115,
747.617,1580.37,115,191.471,
448.522,2773.01,115,115,
717.359,3620.16,115,183.696,
742.41,1892.54,115,190.133,
751.506,1707.91,115,192.47,
719.9,1552.67,115,184.349,
481.233,1785.29,115,123.025,
305.397,1557.89,158.754,115,
393.849,2662.86,117.845,115,
313.398,1660.92,155.054,115,
528.998,2542.43,115,135.298,
439.094,1485.59,115,115,
503.192,2570.42,115,128.667,
533.787,1907.73,115,136.529,
459.524,2706.61,115,117.447,
693.782,2375.36,115,177.638,
406.318,3415.19,115,115,
708.646,1768.44,115,181.458,
509.87,1013.28,147.83,115.393,
753.267,1591.95,115,192.923,
676.26,975.739,141.345,147.714,
724.947,1068.91,126.566,171.33,
554.222,979.352,151.152,121.769,
866.085,1546.77,115,221.911,
458.67,1975.21,115,117.228,
696.736,1372.89,115,178.397,
511.33,1017.45,146.861,116.118,
331.328,1850.95,146.761,115,
378.994,2575.93,124.715,115,
406.133,2104.21,115,115,
732.469,2054.99,115,187.579,
750.838,1971.73,115,192.299,
685.251,1292.37,115,175.446,
493.299,2678.03,115,126.126,
740.553,1434.9,115,189.656,
519.792,2040.89,115,132.933,
661.906,1102.83,124.574,160.828,
441.018,2474.37,115,115,
492.002,2358.8,115,125.792,
752.714,1491.88,115,192.781,
650.421,1225.49,115,166.497,
305.831,1905.68,158.553,115,
422.042,2871.01,115,115,
380.869,2586.81,123.848,115,
725.808,1068.66,126.556,171.497,
577.128,949.889,154.471,123.513,
736.91,1593.6,115,188.72,
481.182,2806.64,115,123.012,
537.648,998.706,148.759,120.133,
739.052,2974.18,115,189.27,
482.33,2379.71,115,123.307,
546.014,996.921,148.467,121.795,
489.392,2378.08,115,125.122,
711.397,1472.85,115,182.164,
388.933,2628.21,120.119,115,
470.098,1732.27,115,120.164,
449.862,2077.05,115,115,
740.814,1841.54,115,189.723,
428.142,2205.35,115,115,
722.247,2445.32,115,184.952,
433.046,2907.28,115,115,
550.672,2049.09,115,140.867,
748.919,1516.1,115,191.806,
721.074,1426.86,115,184.651,
462.714,2549.94,115,118.267,
734.002,1870.78,115,187.973,
501.96,1885.61,115,128.351,
736.323,1886.55,115,188.569,
451.592,2760.95,115,115.409,
414.557,3250.8,115,115,
548.393,825.027,180.981,104.675,
475.638,2914.35,115,121.587,
308.811,1708.98,157.175,115,
490.479,993.113,153.548,109.222,
733.946,1856.05,115,187.958,
550.883,2472.85,115,140.921,
742.018,1381.77,115,190.032,
381.953,3584.65,123.347,115,
741.965,2344.81,115,190.019,
682.242,1299.76,115,174.673,
584.242,955.936,152.72,125.677,
434.642,2470.47,115,115,
501.499,2726.49,115,128.232,
553.24,2110.79,115,141.527,
730.709,1499.65,115,187.127,
459.016,2081.87,115,117.317,
408.635,2638.17,115,115,
348.874,2115.78,138.646,115,
422.51,2170.73,115,115,
559.195,2355.98,115,143.057,
510.206,924.944,166.153,107.08,
535.975,2047.97,115,137.091,
567.798,781.486,185.892,103.631,
471.048,2279.85,115,120.408,
419.169,2827.59,115,115,
691.944,1431.34,115,177.166,
742.938,1567.55,115,190.269,
1029.65,1876.2,115,263.939,
732.257,2857.91,115,187.524,
626.328,984.414,144.276,137.981,
737.89,2625.97,115,188.972,
740.658,1515.65,115,189.683,
557.76,2362.16,115,142.688,
530.439,989.137,151.211,117.593,
418.647,2938.63,115,115,
721.247,3845.72,115,184.695,
526.518,872.468,174.863,105.282,
380.66,3573.49,123.945,115,
336.266,2212.37,144.477,115,
676.89,1079.97,127.225,161.465,
510.002,2630.74,115,130.417,
452.645,1610.24,115,115.68,
735.018,4012.3,115,188.234,
700.458,1595.38,115,179.354,
350.198,2406.02,138.033,115,
742.848,2234.89,115,190.246,
738.848,3830.49,115,189.218,
418.492,2804.29,115,115,
711.761,1636.49,115,182.258,
731.094,3050.66,115,187.226,
738.578,1470.63,115,189.149,
746.954,1792.86,115,191.301,
437.906,2227.9,115,115,
536.604,984.944,151.54,118.518,
739.862,1881.08,115,189.478,
739.211,1768.71,115,189.311,
728.367,1307.66,115,186.525,
647.174,1199.1,115,165.663,
440.444,3003.22,115,115,
327.534,2231.63,148.516,115,
338.577,2310.84,143.408,115,
458.128,2867.03,115,117.089,
702.336,1810.31,115,179.836,
724.488,1241,115,185.528,
346.443,2383.08,139.77,115,
708.52,1774.62,115,181.425,
550.107,802.101,185.037,102.643,
492.006,2378.11,115,125.793,
699.361,1318.94,115,179.072,
621.843,984.551,144.622,137.022,
491.775,2493.55,115,125.734,
521.982,2022.33,115,133.495,
430.129,2438.47,115,115,
430.938,2897.73,115,115,
708.631,2711.21,115,181.454,
397.498,2114.17,116.157,115,
735.507,889.922,145.558,148.293,
365.877,2009.57,130.782,115,
450.526,2219.57,115,115.135,
458.48,2250.02,115,117.179,
378.674,3492.48,124.863,115,
339.414,2077.27,143.021,115,
751.57,1540.02,115,192.487,
741.396,2359.54,115,189.872,
692.5,1303.25,115,177.309,
411.257,2138.91,115,115,
740.498,3748.26,115,189.642,
447.83,1474.69,115,115,
641.282,1068.28,130.414,151.556,
742.368,2167.62,115,190.122,
336.481,2290.75,144.378,115,
518.787,2793.94,115,132.674,
251.094,2899.31,183.869,115,
728.976,3122.09,115,186.681,
736.134,1772.22,115,188.52,
711.647,1702.74,115,182.229,
338.811,2296.01,143.3,115,
514.459,2024.47,115,131.562,
326.741,2010.58,148.882,115,
577.965,2163.4,115,147.88,
746.347,1904.19,115,191.145,
453.195,1656.94,115,115.821,
498.832,1037.57,143.409,115.182,
521.356,1951.31,115,133.335,
426.395,2889.22,115,115,
740.502,1465.77,115,189.643,
736.513,1363.25,115,188.618,
476.089,2288.5,115,121.703,
301.164,1012.93,188.62,101.976,
632.615,984.146,143.801,139.317,
559.407,2596.89,115,143.112,
684.323,1322.96,115,175.208,
681.886,1938.58,115,174.582,
747.493,2566.51,115,191.439,
1687.87,1513.71,115,300,
519.276,2061.08,115,132.8,
749.253,1607.17,115,191.891,
512.964,994.803,151.438,114.316,
457.476,2520.22,115,116.921,
338.517,1863.79,143.436,115,
435.203,2760.94,115,115,
1043.83,1780.51,115,267.581,
407.642,3400.02,115,115,
413.207,3403.13,115,115,
468.995,1088.7,133.547,112.794,
432.039,2921.83,115,115,
336.037,2132.97,144.583,115,
709.488,1761.38,115,181.674,
743.063,1382.75,115,190.301,
690.974,3468.75,115,176.917,
451.682,2287.22,115,115.432,
741.004,1651.64,115,189.772,
752.22,1438.73,115,192.654,
511.935,1927.89,115,130.914,
556.918,2150.05,115,142.472,
478.123,2604.73,115,122.226,
432.853,2723.43,115,115,
550.325,998.868,147.766,122.946,
710.445,1732.12,115,181.92,
530.959,2076.65,115,135.802,
722.318,3051.43,115,184.971,
701.078,1829.38,115,179.513,
581.981,959.569,152.295,125.599,
422.018,2914.7,115,115,
428.105,2430.66,115,115,
485.305,2691.64,115,124.071,
307.225,1618.06,157.908,115,
447.707,1976.66,115,115,
495.57,2519.53,115,126.709,
675.746,1650.34,115,173.004,
692.567,1228.76,115,177.326,
733.09,3143.81,115,187.738,
731.807,1525.5,115,187.409,
437.151,1518.02,115,115,
736.201,2367.28,115,188.538,
750.805,1905.25,115,192.29,
714.539,2611.93,115,182.972,
735.642,1903.12,115,188.394,
735.148,2351.08,115,188.267,
558.513,968.874,152.744,121.595,
386.227,2287.96,121.37,115,
452.375,2813.32,115,115.61,
741.115,1548.23,115,189.8,
755.787,1536.87,115,193.57,
342.146,2092.67,141.758,115,
737.304,3090.96,115,188.821,
569.019,2128.84,115,145.581,
746.851,1405.25,115,191.274,
728.846,3999.9,115,186.648,
410.697,2768.71,115,115,
529.996,1924.45,115,135.554,
779.696,1467.52,115,199.714,
513.271,919.411,166.959,107.18,
524.755,2020.51,115,134.208,
344.891,1868.16,140.488,115,
701.318,808.673,159.757,130.628,
578.648,974.073,150.029,126.478,
723.026,1201.48,115,185.152,
643.729,800.191,170.165,119.192,
725.667,3257.26,115,185.831,
